id,a_reputation,creationdate
"2518644","4671","2013-06-25 04:52:08"
"2519150","97","2013-06-25 08:11:49"
"2519389","209","2013-06-25 09:24:38"
"2519566","851","2013-06-25 10:13:30"
"2521899","471","2013-06-25 22:05:39"
"2522428","73","2013-06-26 03:34:38"
"2522630","1565","2013-06-26 05:17:49"
"2523562","158","2013-06-26 10:00:24"
"2524202","3093","2013-06-26 13:07:53"
"2524420","731","2013-06-26 13:56:19"
"2525231","7698","2013-06-26 17:34:24"
"2525745","13","2013-06-26 20:17:07"
"2526040","316","2013-06-26 22:37:51"
"2526054","731","2013-06-26 22:43:41"
"2526409","186","2013-06-27 02:53:06"
"2526574","1136","2013-06-27 04:26:18"
"2526725","176","2013-06-27 05:40:21"
"2526920","668","2013-06-27 06:50:47"
"2527200","88","2013-06-27 08:25:34"
"2528147","1361","2013-06-27 12:52:00"
"2528301","365","2013-06-27 13:32:45"
"2530539","735","2013-06-28 04:53:54"
"2532070","17863","2013-06-28 13:39:58"
"2532946","9019","2013-06-28 18:16:17"
"2533063","1452","2013-06-28 18:58:15"
"2534090","4876","2013-06-29 06:42:31"
"2534648","2353","2013-06-29 13:11:31"
"2535630","1048","2013-06-30 01:29:45"
"2535866","866","2013-06-30 05:17:46"
"2536143","10748","2013-06-30 08:46:56"
"2536812","954","2013-06-30 16:22:31"
"2537189","27","2013-06-30 20:20:46"
"2537981","574","2013-07-01 06:22:13"
"2538636","2204","2013-07-01 10:26:14"
"2540471","9486","2013-07-01 20:57:53"
"2541560","65398","2013-07-02 07:19:57"
"2542027","862","2013-07-02 09:35:06"
"2542103","1093","2013-07-02 09:58:00"
"2542233","101","2013-07-02 10:44:39"
"2542806","607","2013-07-02 13:28:33"
"2542922","3077","2013-07-02 13:56:24"
"2543751","437","2013-07-02 17:51:00"
"2544705","167","2013-07-03 01:13:56"
"2545124","927","2013-07-03 05:26:59"
"2546050","773","2012-08-19 01:14:58"
"2546444","3551","2013-07-03 12:00:46"
"2547836","79","2013-07-03 18:16:03"
"2548320","140","2013-07-03 21:20:25"
"2548792","36","2013-07-04 02:30:53"
"2548956","762","2013-07-04 04:18:53"
"2550460","453","2013-07-04 12:22:18"
"2550897","842","2013-07-04 14:36:40"
"2550911","48","2013-07-04 14:41:16"
"2551312","6094","2013-07-04 17:18:19"
"2551544","213","2013-07-04 18:51:25"
"2551817","597","2013-07-04 21:48:37"
"2554061","3252","2013-07-05 14:05:39"
"2554537","25739","2013-07-05 16:54:24"
"2554946","180","2013-07-05 20:13:25"
"2555887","11255","2013-07-06 08:53:26"
"2556414","94","2013-07-06 14:42:07"
"2556517","2650","2013-07-06 15:44:27"
"2556733","46","2013-07-06 17:49:18"
"2558060","57589","2010-11-23 11:45:50"
"2558506","4249","2013-07-07 17:20:50"
"2558882","48944","2013-07-07 21:32:28"
"2560692","424","2013-07-08 12:18:32"
"2561401","449","2013-07-08 15:46:49"
"2561509","1198","2013-07-08 16:16:39"
"2561797","84","2013-07-08 17:49:27"
"2566339","1048","2013-07-09 22:17:46"
"2566419","53","2013-07-09 22:56:59"
"2567046","271","2013-07-10 05:06:57"
"2567598","2266","2013-07-10 08:17:04"
"2567911","2279","2011-04-04 12:22:43"
"2569042","2055","2013-07-10 14:46:04"
"2569885","2509","2013-07-10 18:52:00"
"2570165","551","2013-07-10 20:35:12"
"2570189","1878","2013-07-10 20:46:30"
"2573297","1038","2013-07-11 15:21:27"
"2573727","26","2013-07-11 17:37:18"
"2574254","302","2010-01-23 00:53:43"
"2575064","1020","2013-07-12 04:18:26"
"2575224","13454","2013-07-12 05:49:00"
"2575993","2856","2013-07-12 10:11:35"
"2576531","4801","2013-07-12 13:12:49"
"2580516","7960","2011-09-16 21:10:26"
"2580693","139","2013-07-14 09:59:40"
"2581783","2441","2013-07-14 22:25:09"
"2581872","9435","2013-07-14 23:50:55"
"2582498","2586","2013-07-15 06:52:40"
"2583484","2753","2013-07-15 12:20:09"
"2584392","3219","2013-07-15 16:52:42"
"2586186","222","2013-07-16 07:05:19"
"2587442","1068","2013-07-16 12:59:44"
"2588457","1565","2013-07-16 17:32:10"
"2588953","1783","2013-07-16 20:12:22"
"2589276","33012","2013-07-16 22:49:08"
"2592092","211","2013-07-17 15:27:12"
"2592415","4119","2013-07-17 17:07:55"
"2592576","170","2013-07-17 17:52:21"
"2595183","4397","2013-07-18 10:53:15"
"2596375","6467","2013-07-18 16:06:48"
"2598204","193","2013-07-19 05:46:12"
"2598988","26975","2013-07-19 10:01:14"
"2599522","2142","2013-07-19 12:51:40"
"2600187","606","2010-05-19 16:09:17"
"2600833","8806","2013-07-19 19:48:19"
"2601995","4927","2013-07-20 09:54:25"
"2602732","8006","2013-07-20 17:46:14"
"2604603","447","2013-07-21 16:51:57"
"2605566","492","2013-07-22 04:53:41"
"2605733","5084","2013-07-22 06:17:37"
"2605821","1005","2013-07-22 06:53:47"
"2606598","5786","2011-06-11 13:54:10"
"2607581","1519","2013-07-22 16:20:56"
"2608208","484","2013-07-22 20:08:25"
"2608479","3457","2013-07-22 21:57:36"
"2609371","133","2013-07-23 06:18:11"
"2610168","947","2013-07-23 10:21:15"
"2610821","704","2013-07-23 13:34:33"
"2610888","1145","2013-07-23 13:51:03"
"2611159","5205","2013-07-23 15:00:00"
"2612112","10731","2011-09-19 20:45:25"
"2612238","351","2013-07-23 21:07:50"
"2612616","935","2013-07-24 00:33:06"
"2613141","1123","2013-07-24 05:24:44"
"2613712","11","2013-07-24 08:23:23"
"2614989","3234","2013-07-24 14:09:56"
"2615022","326","2013-07-24 14:17:15"
"2616073","28088","2013-07-24 19:45:51"
"2616203","414","2013-07-24 20:32:50"
"2616445","3803","2013-07-24 22:04:28"
"2617857","359","2013-07-25 08:50:08"
"2618272","334","2013-07-25 10:34:06"
"2618491","434","2013-07-25 11:35:50"
"2619170","880","2013-07-25 14:34:06"
"2620252","715","2013-07-25 19:38:30"
"2622676","916","2013-07-26 12:02:52"
"2623021","1559","2013-07-26 13:50:37"
"2623441","73","2013-07-26 15:40:40"
"2626000","8521","2013-07-27 16:46:14"
"2626813","3277","2013-07-28 03:05:30"
"2627944","11","2013-07-28 16:33:38"
"2628911","1620","2013-07-29 04:20:34"
"2629159","313","2013-07-29 06:29:41"
"2629197","239","2013-07-29 06:42:59"
"2632816","680","2013-07-30 06:09:18"
"2633337","643","2013-07-30 08:45:56"
"2633960","54","2013-07-30 11:47:00"
"2634916","303","2013-07-30 16:12:10"
"2636001","3191","2013-07-30 22:14:04"
"2636044","1178","2013-07-30 22:39:13"
"2636352","212","2013-07-31 02:16:40"
"2636882","1222","2013-07-31 06:47:30"
"2637371","985","2013-07-31 09:08:49"
"2638203","26","2013-07-31 13:10:07"
"2639817","3026","2013-07-31 21:25:34"
"2640719","1034","2013-08-01 05:48:13"
"2640814","1546","2013-08-01 06:20:39"
"2640951","1421","2013-08-01 07:05:46"
"2641232","1817","2013-08-01 08:25:50"
"2641372","36","2013-08-01 09:06:07"
"2642282","428","2013-08-01 13:35:17"
"2645037","863","2013-08-02 07:50:57"
"2645635","388","2013-08-02 10:59:04"
"2645816","528","2013-08-02 12:07:00"
"2646432","186","2013-08-02 15:07:17"
"2646522","41","2013-08-02 15:30:12"
"2646526","18417","2013-08-02 15:30:57"
"2647121","31","2013-08-02 19:15:44"
"2647503","942","2013-08-02 22:32:25"
"2647553","428","2013-08-02 23:21:54"
"2648304","160","2013-08-03 09:49:10"
"2648463","433","2013-01-25 14:09:25"
"2648583","1054","2013-08-03 12:39:21"
"2648872","1225","2013-08-03 15:20:10"
"2648942","10932","2013-08-03 15:55:41"
"2649012","35407","2013-08-03 16:46:04"
"2649553","927","2013-08-03 23:26:07"
"2650436","5575","2013-08-04 12:43:54"
"2651741","3506","2013-08-05 03:39:33"
"2653131","413","2013-08-05 12:30:58"
"2655846","3172","2013-08-06 07:51:50"
"2656392","3334","2013-08-06 10:36:41"
"2656632","2063","2013-08-06 11:48:48"
"2656822","548","2013-08-06 12:42:01"
"2657607","5911","2013-08-06 16:13:28"
"2657995","391","2013-08-06 18:13:12"
"2658831","823","2013-08-07 00:19:15"
"2659856","180","2013-08-07 08:22:56"
"2660181","4153","2013-08-07 09:47:29"
"2660683","1795","2013-08-07 12:27:50"
"2661118","11167","2013-08-07 14:22:27"
"2661760","266","2013-08-07 17:38:55"
"2662355","16460","2013-08-07 21:11:43"
"2662587","509","2013-08-07 22:55:29"
"2662888","68","2013-08-08 02:16:36"
"2662892","3385","2013-08-08 02:18:55"
"2664200","12926","2013-08-08 11:21:20"
"2664350","10715","2013-08-08 12:04:55"
"2666289","30984","2013-08-08 23:42:25"
"2667060","495","2013-08-09 07:31:39"
"2667872","5856","2013-08-09 12:29:51"
"2669086","156","2013-08-09 19:48:23"
"2670892","99191","2013-08-10 17:02:08"
"2671261","849","2013-08-10 21:15:40"
"2672392","3359","2013-08-11 13:54:37"
"2672617","536","2013-08-11 16:20:20"
"2673526","6502","2013-08-12 03:05:25"
"2674303","28236","2013-08-12 08:50:06"
"2675181","577","2010-02-03 00:51:41"
"2675286","2052","2013-08-12 14:17:11"
"2675453","1573","2013-08-12 15:04:18"
"2677083","691","2013-08-13 03:21:26"
"2677334","1438","2013-08-13 05:38:21"
"2678213","1707","2013-08-13 10:41:03"
"2678983","1710","2013-08-13 14:24:37"
"2679280","175","2013-08-13 15:56:52"
"2679956","500","2013-08-13 19:35:04"
"2680510","263","2013-08-13 23:24:26"
"2681568","1144","2013-08-14 08:10:52"
"2681579","1293","2013-08-14 08:13:26"
"2681855","1378","2013-08-14 09:34:25"
"2681986","585","2013-08-14 10:11:59"
"2682228","676","2013-08-14 11:24:26"
"2683146","18977","2013-08-14 15:52:01"
"2683966","249","2013-08-14 20:29:00"
"2685423","13","2013-08-15 09:26:22"
"2685589","141","2013-08-15 10:37:36"
"2686136","640","2013-08-15 14:05:12"
"2686507","320","2013-08-15 15:42:21"
"2686581","1619","2013-08-15 16:05:25"
"2687560","1286","2013-08-15 22:20:12"
"2688259","1171","2013-08-16 05:25:35"
"2689226","378","2013-08-16 11:22:25"
"2689398","803","2013-08-16 12:30:41"
"2692962","6527","2013-08-17 22:53:56"
"2693053","775","2013-08-18 00:36:19"
"2693552","345","2013-08-18 08:59:16"
"2693568","8378","2013-08-18 09:09:35"
"2696031","7569","2011-08-21 13:03:21"
"2696260","86178","2013-08-19 11:44:01"
"2697955","52","2013-08-19 21:47:18"
"2699898","38","2013-08-20 12:40:38"
"2700306","16","2013-08-20 14:34:52"
"2702259","1117","2013-08-21 05:23:16"
"2702504","11752","2013-08-21 07:07:36"
"2702510","4121","2013-08-21 07:09:02"
"2702708","2375","2013-08-21 08:11:45"
"2704500","5450","2013-08-21 16:41:25"
"2704619","7757","2013-08-21 17:21:32"
"2705443","38","2013-08-21 23:00:47"
"2707235","21","2013-08-22 11:48:00"
"2707251","5861","2013-08-22 11:52:49"
"2707463","2636","2013-08-22 12:52:15"
"2707648","4394","2013-08-22 13:45:50"
"2707854","26","2013-08-22 14:43:24"
"2708493","303","2013-08-22 18:12:34"
"2709111","3572","2013-08-22 22:25:37"
"2710059","416","2013-08-23 07:18:43"
"2711787","309","2013-08-23 16:35:49"
"2713733","792","2013-08-24 14:07:09"
"2713776","1071","2013-08-24 14:30:42"
"2715306","3822","2013-08-25 11:10:22"
"2716927","6556","2013-08-26 05:26:27"
"2719186","3923","2013-08-26 19:08:47"
"2719491","362","2013-08-26 21:14:28"
"2722252","164","2013-08-27 15:36:54"
"2723401","902","2013-08-27 23:08:31"
"2723864","1117","2013-08-28 03:52:51"
"2725497","928","2013-08-28 13:03:08"
"2728618","2091","2013-08-29 09:25:42"
"2728815","608","2013-08-29 10:12:57"
"2729543","21","2013-08-29 13:52:35"
"2730527","18267","2013-08-29 18:55:36"
"2732677","2215","2013-08-30 11:05:00"
"2732698","461","2013-08-30 11:09:19"
"2735482","1635","2013-08-31 12:15:45"
"2735487","2159","2013-08-31 12:18:17"
"2735509","619","2013-08-31 12:29:55"
"2735734","135","2013-08-31 15:14:12"
"2735802","844","2013-08-31 15:55:10"
"2735845","36","2013-08-31 16:18:53"
"2736704","3267","2013-09-01 04:52:44"
"2736772","26","2013-09-01 06:03:33"
"2737101","1329","2013-09-01 10:20:11"
"2738927","3035","2013-09-02 07:08:20"
"2739147","453","2013-09-02 08:35:25"
"2739274","1329","2013-09-02 09:15:34"
"2739344","380","2013-09-02 09:34:13"
"2740677","1138","2013-09-02 17:37:12"
"2742225","141","2013-09-03 08:10:41"
"2742428","103","2013-09-03 09:19:53"
"2742489","836","2013-09-03 09:37:16"
"2745277","1562","2013-09-04 04:33:33"
"2745300","2469","2013-09-04 04:47:56"
"2745312","315","2013-09-04 04:55:08"
"2745436","5040","2013-09-04 05:43:44"
"2745856","2457","2013-09-04 07:52:16"
"2745995","1250","2013-09-04 08:32:39"
"2746919","692","2013-09-04 12:46:14"
"2747161","349","2013-09-04 13:47:48"
"2747260","1494","2013-09-04 14:16:44"
"2747265","74","2013-09-04 14:17:45"
"2747804","3274","2013-09-04 16:48:42"
"2748004","4577","2013-09-04 17:56:06"
"2749054","344","2013-09-05 02:52:41"
"2749401","3083","2013-09-05 05:55:02"
"2750684","7728","2011-05-17 11:27:40"
"2750845","175","2013-09-05 13:11:29"
"2751267","581","2013-09-05 15:15:44"
"2751722","352","2013-09-05 17:45:03"
"2753625","4632","2013-09-06 08:42:09"
"2754014","1570","2013-09-06 10:38:36"
"2754360","181","2013-09-06 12:30:39"
"2754599","6489","2013-09-06 13:44:51"
"2754724","1513","2013-09-06 14:23:44"
"2755440","1880","2013-09-06 18:56:27"
"2756547","83742","2013-09-07 08:06:28"
"2756574","4565","2013-09-07 08:23:03"
"2756657","2250","2013-09-07 09:18:56"
"2756662","3008","2013-09-07 09:24:24"
"2757561","5178","2013-09-07 18:25:02"
"2760986","8286","2013-09-09 09:53:01"
"2761035","7435","2013-09-09 10:10:18"
"2761093","2858","2013-09-09 10:28:05"
"2761546","227","2013-09-09 13:20:54"
"2761793","139","2013-09-09 14:35:04"
"2761930","870","2013-09-09 15:20:20"
"2762154","2529","2013-09-09 16:46:54"
"2762834","301","2013-09-09 21:10:36"
"2764255","35888","2013-09-10 09:09:16"
"2765666","4939","2013-09-10 15:41:27"
"2766866","324","2013-09-11 00:34:26"
"2766879","6896","2013-09-11 00:43:38"
"2768733","117","2013-09-11 12:42:44"
"2769729","13101","2012-03-09 03:27:38"
"2770263","981","2013-09-11 20:19:26"
"2770288","224","2013-09-11 20:27:54"
"2770500","627","2013-09-11 21:58:40"
"2770697","131","2013-09-11 23:30:07"
"2771617","43","2013-09-12 07:28:34"
"2772291","187","2013-09-12 10:43:49"
"2773381","703","2013-09-12 15:52:45"
"2774284","5828","2013-09-12 20:48:44"
"2774838","1886","2013-09-13 02:24:27"
"2775229","184","2013-09-13 06:08:31"
"2775433","187","2013-09-13 07:19:43"
"2775450","12873","2013-09-13 07:23:36"
"2775597","7696","2013-09-13 08:07:35"
"2775900","1398","2013-09-13 09:40:01"
"2776508","9130","2013-09-13 12:58:10"
"2776593","144","2013-09-13 13:22:23"
"2777005","3418","2013-09-13 15:18:15"
"2778422","2208","2013-09-14 03:41:06"
"2779079","1502","2013-09-14 11:21:40"
"2780165","123","2013-09-14 22:20:15"
"2780234","710","2013-09-14 23:08:55"
"2780749","56","2013-09-15 07:20:39"
"2781454","11144","2013-09-15 15:14:08"
"2782538","1559","2013-09-16 03:30:22"
"2783244","8041","2013-09-16 08:41:27"
"2783258","845","2013-09-16 08:49:20"
"2784538","233","2013-09-16 15:37:50"
"2785521","68","2013-09-16 22:08:38"
"2786452","4500","2013-09-17 06:53:47"
"2786519","9","2013-09-17 07:21:00"
"2786986","401","2013-09-17 09:31:54"
"2788131","5447","2013-09-17 14:48:46"
"2789121","1","2013-09-17 19:56:37"
"2790141","1529","2013-09-18 05:25:10"
"2790364","7821","2013-09-18 06:56:38"
"2791540","40254","2013-09-18 12:53:19"
"2793186","369","2013-09-18 21:05:23"
"2794045","23","2013-09-19 05:24:34"
"2795423","983","2013-09-19 12:35:14"
"2796183","2768","2013-09-19 15:46:31"
"2796922","1496","2013-09-19 19:46:49"
"2797275","9300","2013-09-19 22:36:08"
"2798746","401","2013-09-20 10:21:53"
"2798955","7728","2013-09-20 11:24:11"
"2799389","969","2013-09-20 13:35:30"
"2799472","1709","2013-09-20 13:58:58"
"2799545","714","2013-09-20 14:20:23"
"2799881","36","2013-09-20 15:56:02"
"2800691","1224","2013-09-20 20:42:32"
"2801364","257","2013-09-21 04:52:38"
"2801774","1695","2013-09-21 09:28:13"
"2801909","1585","2013-09-21 11:07:24"
"2801913","2636","2013-09-21 11:10:09"
"2801966","398","2013-09-21 11:38:41"
"2803557","1576","2013-09-22 05:34:48"
"2804247","874","2013-09-22 13:04:07"
"2804451","147","2013-09-22 15:00:46"
"2804703","3634","2013-09-22 17:11:11"
"2804869","42","2013-09-22 18:36:55"
"2805089","87","2013-09-22 20:44:47"
"2805795","2337","2013-09-23 04:45:56"
"2806237","139","2013-09-23 07:43:05"
"2806265","1546","2013-09-23 07:47:59"
"2808257","81","2013-09-23 17:49:35"
"2808475","106","2013-09-23 19:04:51"
"2809736","191","2013-09-24 06:14:27"
"2810652","361","2013-09-24 10:30:10"
"2810825","15538","2013-09-24 11:17:54"
"2811652","283","2013-09-24 14:50:36"
"2815635","25841","2013-09-25 14:04:02"
"2816978","122","2013-09-25 20:44:52"
"2819780","127","2013-09-26 13:48:42"
"2819935","753","2013-09-26 14:32:10"
"2821690","148","2013-09-27 01:09:53"
"2821944","871","2013-09-27 03:52:45"
"2822296","2184","2013-09-27 06:35:01"
"2823226","1691","2013-09-27 11:28:13"
"2823453","512","2013-09-27 12:35:44"
"2823458","1207","2013-09-27 12:37:16"
"2823692","26","2013-09-27 13:47:12"
"2828154","133","2013-09-29 10:25:18"
"2828694","656","2013-09-29 15:44:43"
"2829837","2495","2013-09-30 03:41:41"
"2830834","3675","2013-09-30 10:24:59"
"2831721","360","2013-09-30 15:17:12"
"2833622","1476","2013-10-01 06:12:21"
"2834516","66","2013-10-01 10:51:17"
"2836371","1866","2013-10-01 20:12:13"
"2841630","4077","2013-10-03 07:31:33"
"2842067","2355","2013-10-03 09:39:21"
"2842142","2093","2013-10-03 10:00:50"
"2842324","4570","2013-10-03 10:52:42"
"2842342","4422","2013-10-03 10:58:53"
"2842490","36","2013-10-03 11:46:52"
"2844703","301","2013-10-03 23:31:49"
"2845144","101","2013-10-04 04:04:25"
"2845262","5639","2013-10-04 05:12:58"
"2847174","1400","2013-10-04 15:14:39"
"2851245","726","2013-10-06 07:25:07"
"2851937","25923","2013-10-06 14:35:19"
"2852018","1173","2013-10-06 15:20:41"
"2852424","4761","2013-10-06 18:53:10"
"2853724","1833","2013-10-07 07:44:02"
"2854405","7763","2013-10-07 11:12:55"
"2854635","51","2013-10-07 12:20:48"
"2854723","6114","2013-10-07 12:44:42"
"2855004","41","2013-10-07 14:12:20"
"2855609","1780","2013-10-07 17:09:13"
"2855625","94","2013-10-07 17:13:41"
"2856247","171","2013-10-07 20:54:22"
"2857022","817","2013-10-08 04:14:18"
"2857666","583","2013-10-08 07:59:57"
"2859852","261","2013-10-08 18:24:02"
"2860193","2056","2013-10-08 20:13:43"
"2860319","9125","2013-10-08 20:55:22"
"2860461","78","2013-10-08 21:51:30"
"2861794","1872","2013-10-09 08:03:23"
"2863942","350","2013-10-09 17:15:55"
"2866141","494","2013-10-10 08:28:27"
"2867032","6831","2013-10-10 12:38:47"
"2867356","559","2013-10-10 13:55:04"
"2867829","1565","2013-10-10 15:42:35"
"2867881","2627","2013-10-10 15:57:35"
"2871092","379","2013-10-11 13:08:11"
"2871518","383","2013-10-11 15:10:12"
"2872038","1072","2013-10-11 17:51:23"
"2872551","2424","2013-10-11 21:00:41"
"2873581","101","2013-04-10 14:41:46"
"2873860","671","2013-10-12 11:25:47"
"2874283","323","2013-10-12 15:10:45"
"2874570","55","2013-10-12 17:50:16"
"2875641","1337","2013-10-13 08:11:40"
"2876362","4891","2013-10-13 15:23:15"
"2877668","468","2013-10-14 04:42:32"
"2879003","31","2013-10-14 13:20:03"
"2879055","173","2013-10-14 13:36:26"
"2880726","743","2013-10-14 23:46:07"
"2881450","1601","2013-10-15 06:52:31"
"2882688","4797","2013-10-15 13:16:57"
"2883814","357","2013-10-15 18:49:01"
"2884496","542","2013-10-15 23:33:33"
"2887657","2297","2013-10-16 18:31:01"
"2888922","216","2013-10-17 04:04:10"
"2890942","643","2013-10-17 14:33:44"
"2891275","1475","2013-10-17 15:55:34"
"2891365","7072","2013-10-17 16:22:46"
"2891462","2397","2013-10-17 16:48:43"
"2891664","34278","2013-10-17 17:56:38"
"2892357","1039","2013-10-17 21:41:47"
"2893090","3332","2013-10-18 04:29:10"
"2893413","16593","2013-10-18 06:31:00"
"2893502","566","2013-10-18 06:53:56"
"2893529","36","2013-10-18 07:01:23"
